doc_id,chunk_id,char_start,text,chunk_quality_bin,doc_quality_bin
9519,37,69599,"La formazione avviene nel rispetto e in relazione al percorso previsto per l'acquisizione
del titolo, dottorato di ricerca (bando di concorso e regolamento universitario) o diploma
da conseguire. Le ore di formazione, la loro articolazione e le modalità di erogazione del

percorso formativo sono quelli definiti nei percorsi stabiliti dall'istituzione scolastica o
universitaria.

[ ] Formazione teorica in aula;
[] E-learning

[ ] Seminari

[ ] Gruppi di lavoro

[ ] Studio casi di ""Best practice""
[ ] Action learning

[ ] Affiancamento

datore di lavoro L'apprendista",noisy,clean
20749,1,1867,"- la definizione di tempi e modalità del pregresso avverrà entro il 30 giugno 2007 in
sede di confronto decentrato, ambito idoneo ove verificare la sussistenza delle
condizioni necessarie affinché ciascuna struttura possa adempiere alle previsioni del
presente accordo ponte;
resta ferma la necessità di corrispondere ogni pendenza relativa all'incremento del
primo biennio (di cui all’accordo quadro del 2 marzo 2006) entro il 31 dicembre
2007, ed ogni pendenza relativa all'incremento del secondo biennio al più presto e
comunque non oltre il 30 giugno 2009;

- in sede di definizione del pregresso si dovrà procedere all’assorbimento
dell’indennità di vacanza contrattuale istituita con accordo del 5 luglio 2004.

Letto, confermato e sottoscritto
ARIS

i

GLi
CETITTA

k
T

A AAN

i

Ala, cri
(la Jonio

ni

Pri luna

D'ITALIA BSGALI I -
O
li Ù VI
STU
istoszia»— [so'twrz CERIZIA reo |Leteore [sv'ozsisz 8 sose, xo) GIUOBLIP 09IPEN
G1uG,13U 1UUE 0] 01
GizIAIS IP IUUE ZI >
er'eiees 127986 el'eLee drizere = |Le'69orL ‘svozsiz UUB S + @ BIOSE} xe!
81058; xe]
[au uUE gi o
Ly'sL09 oizinvas Ip IUUE ZI <
[89'oso ve 102988 Jesu: gL'orse enzere © |Le'69rL Guozsoz UNE 9 + E EIOSE) xo] QqUeBLIP 09IPEM
v 21988 e]
(FTA
LL'169°29 1zs06 = |eeuzrei oziare: tnzece Leon z 'av'orese cinpow xo) eoliduos eimanns GIueBUIA
uve 9 ogyesui junsse]
18'6z0s8 avooszi © |zz'ezasi  [sogizor  [zvzec8 166911 Isr'ozsise - eoipaL BaJe
18'620s8 evooei  lzu'ezasi Osegrit |Losorz asoziz = |svozssz eolpew rase
JuUE 9 09UEvLI [unsse|
CIACCRA] levoosi © |ze'osezi  [oo'arzor = [zrzere = |L66912 el'ozsse - Bo]Biruiyo ese;
!0y' 199998 ‘89'006""21 ee'osezi CITI 126691 £ es'oziz [9107997 Bob InuIVo EOJe ‘esselduo9 einpnuIs UeBLIa
Tec 34109)
onuue uueg> | segea | juuesh< |idwoounns essalduiDO
srnoL — |'sniosa erpul |-sntosa evpul |-sniose erpui | ‘snioso ripur | 21504 ‘amou | nas evpui WSÌ ‘siod ‘sSy | oselloger eysusede: CINEIUI Ip elB0jod1y",noisy,noisy
19266,1,1808,"- convengono che, a decorrere dal 1° ottobre 2025, vengano adeguati i minimi tabellari
in essere e concordano di applicare le tabelle salariali di seguito riportate, che
sostituiscono ogni altra tabella salariale precedentemente in vigore nel testo del CCNL
e ne fanno parte integrante, variando conseguentemente i relativi testi originari.

*  
1.

Modifica Tabella retributiva A
La tabella retributiva A viene così modificata e sostituita:
Minimi
Inquadramento
retributivi
retributivo
dal 01/10/2025
Quadri € 2.838,00
Primo Livello € 2.771,00
Secondo livello
€ 2.482,00
Super
Secondo livello € 2.314,00
Terzo livello € 2.159,00
Quarto livello € 2.016,00
Quinto livello € 1.974,00
Sesto livello € 1.932,00
Settimo livello € 1.743,00
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
___________________ ___________________ ___________________",noisy,noisy
17829,13,22538,"132,90 | 129,00 | 113,30 3770 || 125,30 | 116,95 92,25 12,65 || 116,75 | 109,05| se6,20| 59,90
137,50 | 133/45 | 17,20 | 96,95 || 129,75 | 12110 | 95,55 | 25,20 || 120,80 {112,851 89,15] 62,00

126,85 | 123,10 | 100,15 | 89,45 !{ 129,50 | 111,55 | oo,00 | 69,30 || 111,25 | 109,95 | 02,10] 57,10
127,80 | 12405 | 109/95 | 90,15 | 120,40 | m12,40 | na,zo |. 69,90 || 112,20 | 104,70] 02,75] 57,95

122,80 | 119,20 | 101,70 | 86,00 || 115,30 | 107,65 | 84,90 |. 66,85 | 106,75 | 99,70) 78,80) 54,80

113,46 | 115,00 } 101,00 | 69,55 |} 111,25 | 108,65 81,95 |"" 64,50 || 103,00 | 06,20) 76,051) 52,85

112,15 | 108,85 | 95,60 | ‘79,10 |} t0s,30 | 99,30 | 77,55 | 61,05 97,50 | oLi0| 71,95] 50,05

13

Accordo 11-VIII-1954 retribuzioni lavoratori industria risiera

Segue: TapeLsA 3. — OPERAI DEL GRUPPO MERCEO",noisy,noisy
17540,2,3245,"Gli importi spettanti per ciascun livello sono di
seguito indicati:
Tabella A
Inquadramento Importo
retributivo una tantum
Quadri € 811,50
Primo livello € 728,50
Secondo livello € 685,75
Terzo livello
€ 704,00
Super
Terzo livello € 588,25
Quarto livello € 567,25
Quinto livello € 515,50
Sesto livello € 488,25
Settimo livello € 345,25
Riders
Inquadramento Importo
Periodo
retributivo una tantum
A Primi 6 mesi € 423,00
A Mesi successivi € 445,50
B Primi 6 mesi € 458,00
B Ulteriori 9 mesi € 480,50
B Mesi successivi € 486,75
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
____________________ ___________________ _______________",noisy,noisy
18383,247,419452,"Piacenza, Ravenna, Reggio Emilia, Verona, Vicenza,
Valore di
1 punto QUALIFICHE Sup. 20 | 1820 | 1628 | me 16
di con- dmn Armi auni Anni
vingenza
PrREx
Piazza a soffio
23,59 Maestro sofMatore di 19 piazza:
dall'1.5-196B8 .   402,50| 382,35] 366,25  —
dall'1-9-1969 . . ICINCIN 417,25] 396,40] 379,70) —
23,59 | Maestro soffiatore di 23 piazza:
dall'1-5-1968 .   344-| 326,80 313,05j} —
dall'I-9-1969 .   357,80) 339,90] 322—| —
23,59 Maestro soffiatore di 38 piazza:
dall'1-5-1968 .   321,15] 311,50) 372,95)
dall'1-9-1969 .   334,70] 324,65) 204,50] —
18,88 Maestro soffiatore di 4% piazza:
dall’1-5-1968 . 209,75) 290,75| 254,80
dall'1-9-1969   312,70) 303,80] 265,80
18,88 Levavotro di 15 Categoria:
dall'1-5-1968 . . 288—| 279,35| 244,80
dall’1-9-1969 .   298,35f 289,40] 253,60!
16,87 Levavetro di 23 Categoria:
dall’1-5-1968   273,85| 265,65) 232,75) 205,40
dall'1-9-1969 .   285,15] 276,60] 242,35) 213,85
PRESSE
Produzione calotte, piatti, coper-
chi, articoli culinari, peso supe»
riore gr. 800, isolatori alta ten-
gione:
18,88 Levavotro e pressato!
dall'1-5-1968   286—| 277,40) 243,10) —
dall'1-9-1969 .   298,35) 289,40] 253,60)  —
254

C.c. n. I, 18-V-1968 aziende industriali che producono articoli di vetro, ecc.

Segue: TabeLLa N. 7 — Zona III: Alessandria, Rellono, Bologna, La Spezia,
Mantova, Modena, Padova, Piacenza, Ravenna, Reggio Emilia, Verona,",noisy,noisy
17811,5,0,"24.200 | 19.950 || 30.250 | 28.900 | 28.050 | 26.250 | 22.200 | 20.900 | 16.650
44.900 | 33.550 | 32.200 | 29.600 | 25,500 | 23.600 | 19.500 || 29.550 | 28.250 | 27.400 | 25.700 | 21.700 | 20.450 | 16.30
31,450 | 33,100 | 31.000 | 29.200 | 25.150 | 23.309 | 19.250 || 20.100 | 27,400 | 27.000 | 25.300 | 21.350 | 20.100 | 16.050
33,750 | 32.450 È 31.150 | 29.600 | 24.650 | 22.850 | 18.650 || 28.550 | 27.250 | 26.450 | 24.500 | 20.950 { 19.750 | 15.700
33.050 | 31.750 | 30.500 | 20.000 | 24.100 | 22.350 | 18.450 jl 27.950 | 26.700 | 25.900 } 24.250 | 20.500 | 19.300 | 15.400
34.200 | 32.950 | 31.550 | 29.000 | 24.950 | 23.150 | 19.100 || 25.900 | 27.600 | 26.800 | 25.100 | 21.200 | 20.000 | 15.$00

i

‘31,600 | 30.350 | 29,150 | 26.800] 25.050 | 21.400 | 12.650 || 26.750 | 25.550 | 24.800 | 23,250 | 19.650 | 10.500 | 14.750
31.650 | 30.600 | 29.400 | 27.000 | 23.250 | 21.550 | 19.800 || 26.950 | 25:750 | 25.000 | 23.400 | 19.000 | 16.650 | 14.850
30,800 | 29.550 | 20.400 È 26.100 | 22.450 | 20.800 ! 17.200 || 25.900 | 24.750 | 24.000 | 22.500 | 19.000 | 17.900 } 14,250
30.000 | 28.950 | 27,700 | 25.450 | 21.900 | 20.300 | 16.750 || 25.100 | 29.950 | 23.250 | 21.800 | 18.400 | 17.350 | 13.500

| 21.500 È 26.400 | 24.250 | 20.900 | 19.350 | 15.950 {| 20.950 | 22.800 | 22.100 | 20,700 | 17.500 | 16.500 | 13.150

| 28.600

Accordo 11-VIII:1954 rettibuxioni lavoratori industria risiera

“ Segue: l'apeLLA 1. — IMPIEGATI

20 Car, || 2: Catzcona

ZONE Tocai

anni

Sap. 21
anni

ZONA 0:
Mitano LL. - || 71.000 || 46.000 | 39.550
Torino . L , + ÎÌ 69.450 |) 45.000 | 38.700
Genova (a) +  68,800 || 41,600 | 98.350

ZONA Er î
Como, Firenze, ROMA LL. 6.500 || 400 | 30.200

situazione extra: Varese  . 69,250 {{ 44.850

ZONA HE
Aosta, Bolzano, Cremona, Livorna, Massa Carrara, Nova IRE TIZIROT 66.000 || 42.750 | 36.800
siluazioni estra: Croma. ESUEIFITITONTT See e aeae aaa e ai a+ Î] 70.900 |{ 4s.5s0 | 39.200",noisy,noisy
19266,0,0,"ACCORDO DI RINNOVO ECONOMICO DEL CONTRATTO COLLETTIVO NAZIONALE DI
LAVORO ADDETTI ALL’INDUSTRIA METALMECCANICA PRIVATA E ALLA
INSTALLAZIONE IMPIANTI
Cod.

Contratto C053
L’anno 2025 il giorno 27 del mese di Ottobre, in Roma, presso la sede di Conflavoro PMI,
sita in Via del Consolato n°6, si è raggiunto il seguente accordo economico del CCNL in
epigrafe,
TRA
CONFLAVORO PMI, Confederazione Nazionale delle Piccole e Medie Imprese
rappresentata dal Presidente Nazionale Roberto Capobianco;
E
CONF.S.A.L, Confederazione Generale dei Sindacati Autonomi del Lavoratori
rappresentata dal Segretario Generale Angelo Raffaele Margiotta;
FESICA, Federazione Sindacati Industria, Commercio e Artigianato rappresentata dal
Segretario Generale Bruno Mariani, Vice Segretario Generale Alfredo Mancini.

Premesso che
● In data 20/06/2024, la Conflavoro PMI, la Fesica e la Confsal, hanno sottoscritto il rinnovo
del CCNL Addetti all’Industria Metalmeccanica privata e alla Installazione Impianti codice
contratto “C053” con validità ed efficacia a far data dal 01/06/2024 al 31/05/2027;
● Nelle more del rinnovo contrattuale, le Parti, considerate le specificità delle imprese
operanti nel settore dell'industria metalmeccanica privata e con l’obiettivo di tutelare
l’occupazione e salvaguardare il potere d’acquisto dei lavoratori, hanno convenuto di
procedere prioritariamente al rinnovo della parte economica, ridefinendo i livelli retributivi
anche in relazione all’andamento dell’inflazione consuntivata.

*  
Tutto ciò premesso e considerato,
le Parti
- convengono di procedere all’adeguamento dei minimi tabellari al fine di salvaguardare
il potere di acquisto delle retribuzioni dei lavoratori, nelle more dell’espletamento del
tavolo di confronto per la stipula del rinnovo normativo ed economico del CCNL.",clean,noisy
15314,51,94671,"- i lavoratori qualificati che svolgono aitività esecutive e di natura amministrativa che
richiedono in modo particolare preparazione e pratica di ufficio 0 corrispondente
esperienza di lavoro;

- | lavoratori che conducono una 0 più macchine operatrici, automatiche e
semiautomatiche altrezzate, a teste multiple o a trasferimento, sia tradizionali che a
controllo numerico e che eseguono impegnative sostituzioni di utensili e fe relative
registrazioni effettuando ove previsto il controllo delle operazioni eseguite con idonei
strumenti.

Addetto macchine operatrici attrezzate

- i favoratori che effettuano anche su linee di montaggio, interventi di normale difficoltà, su
apparecchiature a serle o foto parti per la riparazione di guasti aventi carattere di
ricorrenza.
Riparatore

- i lavoratori che effettuano, anche su linee di montaggio, sulla base di prescrizioni,
schede, disegni, lavori di normale difficoltà di esecuzione con l'ausilio di strumenti elettrici,
predisposti e/o strumenti meccanici non preregolati e/o preregolati per il collaudo di
apparecchiature a serie o loro parti per fa individuazione di anomalie o per l'opportuna
segnalazione.
Collaudatore

- i lavoratori che sulia base di prescrizioni specifiche, disegni, metodi definiti di analisi o di
misurazione eseguono, con l'ausilio per la oro predisposizione e/o strumenti elettrici
predisposti e/o strumenti meccanici preregolati, prove di normali difficoltà per il controllo
delle caratteristiche fisiche, chimiche, tecnologiche di materiali, apparecchiature e loro
parti anche prodotte a serie, registrando i dati e segnalando le eventuali discordanze.
Addetto prove di laboratorio

- | lavoratori che, sulla base di dettagliate indicazioni o cicli dì lavorazione 0 documenti
equivalenti, conducendo impianti, effettuano manovre di normale difficoltà per la
regolazione dei parametri di lavorazione. ) »

STA
Î

#, CIS “
#1 lA

pa

RA

i

Addetto conduzione impianti",clean,clean
8691,1,1262,"230/62  e  successive  modificazioni  e  integrazioni  l'azienda   pu stipulare  contratti  individuali per l'assunzione  di  dirigenti  a  tempo determinato nei seguenti casi:a)   in  sostituzione  di  dirigenti  assenti,  quando  l'assenza  superi  i quarantacinque giorni consecutivi, per tutta la durata del restante periodo di conservazione del posto dell'assente;b)  in sostituzione di dirigenti assenti per gravidanza e puerperio, sianell'ipotesi di astensione obbligatoria sia in quella di astensionefacoltativa previste dalle leggi 1204 del 1971 e 903 del 1977;c)   per  la  temporanea copertura di posti vacanti di  dirigente  nei  vari profili dei ruoli sanitario, professionale, tecnico e amministrativo per un periodo  massimo  di  otto mesi, purch sia gi stato bandito  il  pubblico concorso.2.

Per  la  selezione  dei  dirigenti  da  assumere,  le  amministrazioni applicano i principi previsti dall'art.

9 della legge n.

207/85.3.

Nei  casi  di  cui  alle  lettere a) e b) del comma  1,  nel  contratto individuale  specificato per iscritto il nome del dirigente sostituito.4.

Il  rapporto  di  lavoro si risolve automaticamente, senza  diritto  al preavviso,  alla scadenza indicata nel contratto individuale  ovvero  anche prima di tale data con il rientro in servizio del dirigente sostituito.

In nessun  caso il rapporto di lavoro a tempo determinato pu trasformarsi  in rapporto di lavoro a tempo indeterminato.5.

Ai  dirigenti  assunti  a tempo determinato si applica  il  trattamento economico  e  normativo  previsto dal presente contratto  per  le  relative posizioni a tempo indeterminato, con le seguenti precisazioni:   le ferie sono proporzionali al servizio prestato;    in  caso  di assenza per malattia, fermi rimanendo i criteri  stabiliti dagli  articoli  23 e 24, in quanto compatibili, si applica  l'art.

5  del decreto-legge n.",clean,clean
18377,1,2467,"150, inquadrato nei profili professionali appositamente istituiti dal CCNL
comparto Funzioni centrali del 12 febbraio 2018, dal CCNL comparto Istruzione e
Ricerca del 19 aprile 2018, dal CCNL comparto Funzioni locali del 21 maggio 2018 e
dal CCNL comparto Sanità del 21 maggio 2018.

2.

Il presente accordo si applica, altresì, ai dipendenti di ruolo in servizio presso gli
uffici stampa delle amministrazioni ricomprese nei comparti di contrattazione
collettiva definiti dal CCNQ 13 luglio 2016 ai quali, in data antecedente all'entrata in
vigore dei contratti collettivi nazionali di lavoro relativi al triennio 2016-2018, risulti
applicato il contratto collettivo nazionale di lavoro giornalistico per effetto di contratti
individuali sottoscritti sulla base di quanto previsto dagli specifici ordinamenti
dell’amministrazione di appartenenza.

3.

Ai fini del presente CCNL:
1) per “CCNL di riferimento” si intende il CCNL, di uno dei comparti di contrattazione
collettiva di cui al comma 1, applicato al personale destinatario del presente accordo,
in base al comparto cui appartiene l’amministrazione pubblica presso la quale il
personale è assunto;
2) per “CCNL giornalistico” si intende il vigente contratto collettivo nazionale di
lavoro sottoscritto dalla Federazione nazionale della stampa italiana (Fnsi) e dalla
Federazione nazionale editori giornali (Fieg);
3) la Legge 7 giugno 2000, n.

150 e successive modificazioni ed integrazioni è indicata
come Legge n.

150/2000
Art.

2
Autonomia professionale e norme deontologiche
1.

È diritto insopprimibile dei giornalisti iscritti all’albo la libertà di informazione e di
critica, limitata dall'osservanza delle norme di legge dettate a tutela della personalità
altrui ed è loro obbligo inderogabile il rispetto della verità sostanziale dei fatti, osservati
sempre i doveri imposti dalla lealtà e dalla buona fede.

Devono essere rettificate le
notizie che risultino inesatte, e riparati gli eventuali errori.

3
Art.",clean,noisy
1986,4,7686,"associate, finalizzati: alta ricereg scientifica; relative. all' utilizzo ‘di tali investimenti’ per “Sintosi” ed andanienta. dei
programmi di ricerca; tematiche di individuazione-di nuovi prodotti, a) processi’ ‘di miglioramento per. quelli. esistenti:

collaborazione con critidi ricercii | pubblica; nel quale caso se né: indicheranno: i

|
o

tempi prevedibili di attuazione;

- elementi conoscitivi velativi alle: “eventi alt: ‘problematichie. connesse con inserimento lavorativo di
lavoratori extracomunitari é di lavoratori disabili: |

-  Felaborazione di lite guida relative ai provvediliienti da sissutiiere contro «le: molestie sessuali nei
luoghi dilavore;

. monitoraggio del fenomeno dell'i immigrazione e delle. relative. pri oblematiche conseguenti:.

«= l'elaborazione di linee guida di comportamento: per prevenire azioni di mobbing: nei luoghi di lavoro;

- moniteragpio sullo stato.di' attuazione della: Legge n°68 del 12 marzo: 1999. (Norme per il diritto al
lavoro -dei disabili).

- Monitoraggio sul numero è sulle. tipologie degli infortuni sullavoro:

ti

A- Compiti, funzioni 'e:composizione

£ fondo. perdutò p previti dalle ndimativa vigente e nonéhé dal la Le ppe c-46/82. nei: i ali fi formativi si i dark hiégo nd ua:
protisa identificazione di titoli di ricerca scientificà dhe sia specifiza-a ciascun gin golò- seliore rappresentato.

Le Parti, nel. riconfermare il'recipfaco interàsse ad una’ piena funzionalità dellOsservitorio- nazionale: e/é
territoriale di. settore flale punte ceritrale del [dro sistema di confronto; ‘inliteimierite. alla. Coi mmissione Paritetica di

cui-al successivo puntd:1:2); convengono. di procedere. ad'una:cadenza programmata « di tncontii,.da tenersi di norma:
semestralmenie.

Le Pani ‘possond! convenire, in presenza di particolari situazioni; di demandare a livello fegianale compiti e

funzioni previsti per. l'Osservatori io Nazionale e per i Comitati Nazionali, fornendo. alle fispettive. strutture. regionali",clean,clean
5037,0,0,"CONVENZIONE
RAI - UNIONE INDUSTRIALI ROMA
USIGRAI - FNSI
PER L’ESTENSIONE DEL
CONTRATTO NAZIONALE DI LAVORO GIORNALISTICO
(23 giugno 2009)
Addì 23 giugno 2009, in Roma,
tra
la Rai Radiotelevisione Italiana, rappresentata dal Direttore Generale, Prof.

Mauro MASI, assistito
dal Dr.

Luciano FLUSSI, dall’Avv.

Luigi MELONI e dal Dr.

Marco ANASTASIA, con l’ausilio
dell’Unione degli industriali di Roma, rappresentata dal Dr.

Ubaldo MARVARDI
e
la Federazione Nazionale della Stampa Italiana, rappresentata dal Segretario Nazionale, Dr.

Franco
SIDDI, con la partecipazione dell’Unione Sindacale Giornalisti Rai, rappresentata dal Segretario
Nazionale, Avv.

Carlo VERNA
premesso che:
- in data 27 marzo 2009, è stata sottoscritta dalla Federazione Italiana Editori Giornali e
dalla Federazione Nazionale della Stampa Italiana l’ipotesi di accordo per il rinnovo
del Contratto Nazionale di Lavoro Giornalistico scaduto il 28 febbraio 2005;
- in data 5 maggio 2009, presso la Presidenza del Consiglio dei Ministri, è stata
ratificata dalla Federazione Italiana Editori Giornali e dalla Federazione Nazionale
della Stampa Italiana l’ipotesi di accordo sopra citata;
si conviene quanto segue:
la Rai - Radiotelevisione Italiana darà applicazione al Contratto Nazionale di Lavoro
Giornalistico rinnovato il 5 maggio 2009, ai fini della disciplina del rapporto di lavoro
giornalistico.

Detto contratto si applicherà ai giornalisti che esercitano la propria attività professionale
alle dipendenze della Rai - Radiotelevisione Italiana che, pertanto, con le competenze del
prossimo mese di luglio, darà attuazione alle previsioni di carattere economico contenute
nel citato CNLG.

In considerazione della specificità del giornalismo radiotelevisivo del servizio pubblico,
le modalità di applicazione di taluni aspetti normativi sono disciplinate dall’allegato
accordo sottoscritto dalla Rai e dall’Usigrai.",clean,clean
1526,48,0,"I  gradi  sono  assegnati in  ragione  della  diversa  importanza delle     funzioni   attribuite   dall'Impresa   nella   concreta  organizzazione     aziendale;  il 3 grado verr assegnato a quei Funzionari cui l'Impresa     affidi,  tenuto   conto  della   propria  struttura   e  delle  proprie     dimensioni, responsabilit di particolare rilevanza.

Sono  comunque Funzionari di 1 grado i gerenti di Agenzia in economia,     i vice gerenti muniti di procura, i procuratori di Agenzia in economia,     nonch coloro che siano preposti in via permanente, quali responsabili,     ad  attivit di coordinamento,  pianificazione e controllo, di pi capi     ufficio come definiti al profilo a) del 6 livello.

Spetta  comunque la qualifica  di Funzionario di  2 grado a coloro che     siano  preposti in via  permanente, quali  responsabili, ad attivit di     coordinamento,  pianificazione e controllo di uno o pi Funzionari e ai     Gerenti  di Agenzia in  economia ove operino  non meno di 15 dipendenti     amministrativi.

Le  disposizioni di  cui ai  due commi  precedenti non  si applicano al     personale incaricato di reggere agenzie in temporanea gestione diretta.

6 LIVELLO     Declaratoria - Appartengono a questo livello:     lavoratori che siano preposti in via permanente, quali responsabili, ad     attivit  di coordinamento, pianificazione  e controllo di un gruppo di     lavoratori,  parte  dei  quali svolgono  mansioni  per  cui   previsto     l'inquadramento  nel 5  e nel  4 livello  o almeno  uno dei quali sia     V.C.U.",clean,clean
8188,37,67014,"Permessi retribuiti E'  stabilito che  per  i dirigenti  sindacali  facenti parte  di organismi direttivi  provinciali, regionali  o nazionali,  verranno concessi permessi retribuiti  nella misura di  4 ore per  dipendente con un  minimo di 16 ore annue.

Art.

35.

Accordo Interconfederale Le  parti  convengono l'integrale  recepimento  della  disciplina contenuta nell'accordo  interconfederale  del 21.7.1988  per  gli  istituti previsti, anche  a modifica e superamento delle precedenti intese categoriali, che si intendono da esso sostituite.

OMISSISArt.

36.

Delega sindacale Le  Associazioni  sindacali  degli  imprenditori  artigiani  firmatarie del presente  CCNL  distribuiranno alle  loro  associate, il  modulo  di delega fornito dalle OO.SS.

di categoria territoriali.

Con  la retribuzione del mese  di ottobre di ogni anno l'impresa provveder ad  inserire nella busta paga di tutti i dipendenti il modulo di delega per la riscossione dei contributi sindacali.

L'impresa  operer la  trattenuta dei  contributi sindacali previo rilascio della delega individuale firmata dall'interessato.

La  delega pu essere revocata  in qualsiasi momento ed il lavoratore potr rilasciarne una nuova.

Art.

37.

Quota diffusione contratto Si  conviene  che,  al  fine  di  fornire  copia  nel  CCNL  ai  lavoratori dipendenti,  le aziende effettueranno  ad ogni dipendente non iscritto alle OO.SS.

e per  il quale non  viene effettuata  la trattenuta sindacale, una ritenuta  pari a L.

25.000 in  due rate pari a L.

12.500 ciascuna, la prima in  occasione della corresponsione  della retribuzione  del mese di gennaio 1989,  la seconda in  occasione della corresponsione  della tranche di una tantum del mese di settembre 1989.

L'imprenditore  verser  le  somme corrispettive  sul  c/c  n.

7177 FONDO CONTRATTUALE  ARTIGIANI LEGNO presso la BNL Ag.

N 11, Via Marsala 6 Roma, intestato alle parti stipulanti.",clean,clean
8122,16,25892,"14 - Risoluzione del rapporto di agenzia per giusta causa.1)Entrambe  le  parti  hanno  la  facolt di  chiedere  la  risoluzione  delcontratto  per inadempimento imputabile all'altra parte, a norma dell'art.1453 CC.2)In  caso  di risoluzione del contratto per inadempimento di una parte,  laparte   inadempiente perde il diritto al termine di preavviso  di  cui  alprecedente  art.

14 e il diritto al pagamento dell'indennit  di  mancatopreavviso di cui ai commi 7 e ss.

dello stesso articolo, mentre  la  partenon inadempiente ha diritto al risarcimento dei danni.Art.

15 - Indennit di fine rapporto.1)Con  la  presente normativa s'intende dare piena ed esecutiva applicazioneall'art  1751 CC anche in riferimento alle previsioni di cui  all'art  17,Direttiva  CEE n.

86/653, individuando in funzione suppletiva  modalit  ecriteri    applicativi,   particolarmente   per   quanto   attiene    alladeterminazione dell'indennit in caso di cessazione del rapporto.2)A  tal  fine,  si conviene che l'indennit di fine rapporto sar  compostadagli emolumenti determinati secondo i criteri indicati nella tabella  suballegato   c).

L'indennit  di  risoluzione  del  rapporto   che   vienericonosciuta  all'Agente ai sensi dell'art 1751 CC risponde principalmenteal criterio dell'equit.",clean,clean
20533,64,113797,"II R.L.S. o R.L.S.T. può richiedere la convocazione di apposita riunione oltre che per casi gravi e
motivate situazioni di rischio, anche qualora ritenga che le misure di prevenzione o protezione
dai rischi adottate dal datore di lavoro non siano idonei a garantire la sicurezza e la salute
durante il lavoro. In tale occasione, le parti qualora siano d'accordo sulla necessità di procedere
a verifiche potranno valutare di affidare ad Istituti od Enti qualificati, scelti di comune accordo,
le indagini che si ritenessero necessarie. Gli oneri derivanti da tali rilevazioni sono ad esclusivo
carico delle aziende.
I permessi retribuiti ad ogni R.L.S. sono di 50 ore annue nelle unità produttive fino a 100
dipendenti e a 70 ore annue nelle unità produttive che occupano più di 100 dipendenti.

Le parti concorderanno progetti formativi per gli R.L.S. e per gli R.L.S.T. quantitativamente più
ampi rispetto a quanto previsto dalla normativa vigente utilizzando lo strumento formativo
messo a disposizione nell'Ente Bilaterale.

Il datore garantisce il pronto adeguamento alle innovazioni legislative e normative riguardanti
la sicurezza sui posti di lavoro, ed informare i lavoratori onde garantire il regolare svolgimento
delle attività e garantirne la continuità senza creare danno ai lavoratori e mettendo a
disposizione la possibilità di corsi di formazione professionali a tal riguardo.

Art. 36 - Indumenti di lavoro.

AI lavoratore che, in determinati momenti o fasi di lavorazione, sia necessariamente esposto
all'azione di sostanze particolarmente imbrattanti, deve essere data la possibilità di usare mezzi
o indumenti protettivi in dotazione presso lo stabilimento mettendolo nelle condizioni idonee
per il ricambio, durante il lavoro e per la custodia del proprio abito. Qualora l'azienda richieda
che taluni lavoratori (ad esempio: fattorini, portieri, sorveglianti, autisti, etc.) indossino abiti
speciali o divise, dovrà provvedere a proprie spese alla loro fornitura.",clean,clean
4621,11,19494,"Art. 28 - Effetti nuovi stipendi.

1)
Le misure degli stipendi risultanti dall’applicazione dell’art. 27 sono utili ai fini della 13a mensilità, dei trattamenti di previdenza e di quiescenza, dell’equo indennizzo e sono assunte a base ai fini delle ritenute previdenziali e assistenziali e relativi contributi, nonché della determinazione della misura dei contributi di riscatto. Resta fermo quanto previsto dall’art. 1, comma 210), legge 23.12.05 n. 266 (Legge finanziaria 2006). 

2)
I benefici economici risultanti dalla applicazione dell’art. 27 sono computati ai fini previdenziali, secondo gli ordinamenti vigenti, alle scadenze e negli importi previsti dal medesimo articolo, nei confronti del personale comunque cessato dal servizio, con diritto a pensione, nel periodo di vigenza economica del presente contratto. Agli effetti del trattamento di fine servizio, dell’indennità sostitutiva del preavviso, nonché di quella prevista dall’art. 2122 CC, si considerano solo gli aumenti maturati alla data di cessazione del rapporto di lavoro. 

3)
Resta confermato quanto previsto dall’art. 3, comma 3), CCNL 20.12.06.

Art. 29 –	Integrazione delle risorse per le politiche di sviluppo 
	del personale e per la produttività.

1)
Le risorse per le politiche di sviluppo del personale e per la produttività di cui all’art. 5, CCNL ENEA 20.12.06, biennio economico 2004-05, sono incrementate a decorrere dall’1.12.07 di un importo pari allo 0,5% del monte salari riferito al 2005 relativo al personale di cui al presente Capo (2/13 per il 2007). 

2)
A decorrere dal 31.12.07, e a valere sulle disponibilità indicate dal comma 1), una quota pari allo 0,11% del monte salari riferito al 2005 relativo al personale di cui al presente Capo è finalizzata all’indennità di ente annuale. La medesima indennità è conseguentemente incrementata degli importi indicati nella tabella L).",clean,clean
