id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
4621,S311,ENTI DI RICERCA,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL del personale non dirigente del comparto delle Istituzioni e degli Enti di Ricerca e Sperimentazione per il quadriennio normativo 2006-2009 ed il (S311).txt,27559,0.0076,clean
18522,C011,Verbale di incontro sui minimi tabellari dal 1° giugno 2017 al 31 maggio 2018,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 15 ottobre 2009 per i lavoratori addetti all'industria metalmeccanica privata e alla installazione di impianti (C011).txt,468252,0.0035,clean
9944,F01D,Accordo di rinnovo della perte economica del CCNL per i soci e dipendenti delle Cooperative del settore EDILE ed affini stipulato il 6/12/2006,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della perte economica del CCNL per i soci e dipendenti delle Cooperative del settore EDILE ed affini stipulato il 6122006 (F01D).txt,5068,0.0018,clean
4225,G022,CARTARIE E CARTOTECNICHE: Industrie,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 4112009 per il rinnovo del CCNL per le aziende esercenti l'industria della carta e cartone, della cellulosa, pasta legno, fibra vulcanizzata e (G022).txt",33991,0.0024,clean
20781,I320,CCNL della Mobilità / Area contrattuale Attività Ferroviarie del 22 maggio 2025 di rinnovo del CCNL Mobilità/Area AF del 22 marzo 2022,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo (I320).txt,3126,0.0051,clean
3174,B282,MINERO-METALLURGICHE: Industrie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di Accordo per il rinnovo del CCNL Attività Minerarie (B282).txt,17268,0.0025,clean
1132,H011,COMMERCIO E SERVIZI,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo CCNL Terziario, Distribuzione e Servizi (H011).txt",5553,0.0058,clean
1996,T271,SCUOLE MATERNE NON STATALI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo dell'accordo ponte 22 maggio 2012 relativo al CCNL FISM in vigore (T271).txt,1458,0.0055,clean
18365,F01W,CCNL per i dipendenti impiegati nei comparti Edilizia Piccole e Medie Imprese,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti impiegati nei comparti Edilizia Piccole e Medie Imprese (F01W).txt,78365,0.0008,clean
7288,G501,AZIENDE AEROFOTOGRAMMETRICHE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AZIENDE AEROFOTOGRAMMETRICHE (G501).txt,58181,0.0001,clean
13469,F058,"Verbale di accordo 19 luglio 2010 per il CCNL per gli addetti dell'industria del legno, del sughero, del mobile e dell'arredamento e per le industrie boschive e forestali","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo per il CCNL del 22 settembre 2004 a valere per gli addetti dell'industria del legno, del sughero, del mobile e dell'arredamento (F058).txt",59144,0.0072,clean
20914,H03F,"CCNL per i dipendenti da Aziende esercenti attività del Commercio, Turismo e Servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti da Aziende esercenti attività del Commercio, Turismo e Servizi (H03F).txt",224487,0.0038,clean
20508,H011,"Accordo integrativo al CCNL del Terziario, Distribuzione e Servizi del 22 marzo 2024 sui profili formativi e le nuove figure professionali per l'assunzione con contratto di apprendistato","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo CCNL Terziario, Distribuzione e Servizi (H011).txt",5553,0.0058,clean
20018,V730,CCNL INTERSETTORIALE Logistica e trasporti e PMI artigiane,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL INTERSETTORIALE Logistica e trasporti e PMI artigiane (V730).txt,8435,0.0031,clean
9807,J131,Ipotesi di accordo del 27 marzo 2009,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (AISA-AISSA) (J131).txt,138156,0.0006,clean
14844,E032,CCNL SETTORE ALIMENTAZIONE E PANIFICAZIONE per i lavoratori dipendenti delle aziende del settore Artigianato alimentare e Panificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL SETTORE ALIMENTAZIONE E PANIFICAZIONE per i lavoratori dipendenti delle aziende del settore Artigianato alimentare e Panificazione (E032).txt,61710,0.007,clean
20933,B104,Verbale di adesione al CCNL Concia Pelli e Cuoio,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dirigenti, quadri, impiegati e operai dipendenti del settore Concia Pelli e Cuoio (B104).txt",888687,0.0068,clean
7738,I731,MARITTIMI: Uffici e Terminals,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti agli uffici ed ai terminals delle società e aziende di navigazione che esercitano l'armamento privato (I731).txt,107155,0.0061,clean
8209,B375,GOMMA E PLASTICA: P.M.I.,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Verbale di Accordo CCNL PMI Plastica e Gomma (B375).txt,31930,0.0095,clean
8482,T521,CASSA DEPOSITI E PRESTITI SpA,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CASSA DEPOSITI E PRESTITI SpA (T521).txt,108566,0.0004,clean
15087,E012,Rinnovo delle disposizioni specifiche per gli addetti all'industria olearia e margariniera del CCNL dell'industria alimentare 21 luglio 2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALIMENTARISTI Industrie (E012).txt,451179,0.0002,clean
18771,V925,"CCNL per i lavoratori dipendenti delle Organizzazioni Sindacali Nazionali e Territoriali, di rappresentanza e di categoria delle Associazioni anche di settore e degli Enti loro partecipati, promossi e collegati","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Verbale integrativo del CCNL per i lavoratori dipendenti delle Organizzazioni Sindacali Nazionali e Territoriali, di rappresentanza e di categoria del (V925).txt",3166,0.0054,clean
20420,S251,Ipotesi di ACN per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmissione di SARS-Cov-2,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di ACN per il rafforzamento delle attività territoriali di diagnostica di primo livello e di prevenzione della trasmissione di SARS-Cov-2 (S251).txt,20675,0.0081,clean
16569,T096,ESAARCO CCNL per il personale dipendente da residenze sanitarie assistenziali (RSA) e dalle altre strutture residenziali e socio-assistenziali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ESAARCO CCNL per il personale dipendente da residenze sanitarie assistenziali (RSA) e dalle altre strutture residenziali e socio-assistenziali (T096).txt,147175,0.0035,clean
18844,T511,Ipotesi di accordo per la stipula del CCNL 2016-2018 dei dipendenti del Gruppo ANAS,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ANAS (Ente Nazionale per le Strade) (T511).txt,141996,0.0,clean
1526,J121,ASSICURAZIONI: Dipendenti (ANIA),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (ANIA) (J121).txt,365319,0.0,clean
8008,A181,SISTEMAZIONI IDRAULICO FORESTALI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL addetti lavori sistemazione idraulico-forestale e idraulico-agraria IPOTESI DI ACCORDO 7 dicembre 2010 (A181).txt,25450,0.0058,clean
20261,H011,"Ipotesi di accordo di rinnovo del CCNL Terziario, Distribuzione e Servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo CCNL Terziario, Distribuzione e Servizi (H011).txt",5553,0.0058,clean
14862,E023,"Accordo di rinnovo del CCNL per il personale comunque dipendente da aziende di panificazione anche per attività collaterali e complementari, nonché da negozi di vendita al minuto di pane, generi alimentari e vari",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo dei CCNL del 19 luglio 2005 e del 20 luglio 2005 per il personale comunque dipendente da aziende di panificazione (E023).txt,53899,0.0024,clean
5775,E064,CENTRALI DEL LATTE: Municipalizzate,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Nazionale 12 marzo 1964 per il rinnovo del CCNL 23 giugno 1961 per i dipendenti da AZIENDE MUNICIPALIZZATE CENTRALI DEL LATTE (E064).txt,23043,0.003,clean
7783,J282,BANCARI: Casse Rurali - Credito Cooperativo: Dirigenti (Cooperative),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL di secondo livello integrativo del CCNL 17 giugno 2008 e successivi accordi per la dirigenza del credito cooperativo (J282).txt,7386,0.006,clean
18850,C070,"CCNL per Dirigenti, Quadri, Impiegati e Operai dipendenti dei Settori Metalmeccanico, Installazione d'Impianti e Odontotecnico",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per la disciplina del lavoro agile (C070).txt,4910,0.011,clean
6878,H052,TURISMO (AZIENDE CONFCOMMERCIO),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo intervento straordinario bilateralità turismo (H052).txt,16495,0.0158,clean
9264,H525,"CCNL per i dipendenti delle Aziende Artigiane di parrucchieri, barbieri ed estetica","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle aziende artigiane di parrucchieri, barbieri ed estetica (H525).txt",206572,0.0051,clean
13357,T275,Adesione al CCNL per i dipendenti dagli Enti di formazione professionale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Adesione al CCNL per i dipendenti dagli Enti di formazione professionale (T275).txt,3314,0.0009,clean
11175,E023,Accordo di rinnovo dei CCNL del 19 luglio 2005 e del 20 luglio 2005 per il personale comunque dipendente da aziende di panificazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo dei CCNL del 19 luglio 2005 e del 20 luglio 2005 per il personale comunque dipendente da aziende di panificazione (E023).txt,53899,0.0024,clean
15347,K554,"CCNL per i dipendenti delle PMI e i soci e dipendenti delle Cooperative esrcenti servizi di pulizia facchinaggio, igiene ambientale ed ausiliari nonché servizi integrativi multiservizi ai vari settori merceologici","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle PMI e i soci e dipendenti delle Cooperative esrcenti servizi di pulizia facchinaggio, igiene ambientale ed ausiliari nonch (K554).txt",166705,0.0031,clean
8036,A151,CONSORZI AGRARI: Dirigenti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 4 dicembre 2009 per i dirigenti dei Consorzi Agrari (A151).txt,36618,0.0054,clean
19907,H011,Protocollo straordinario di settore,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo CCNL Terziario, Distribuzione e Servizi (H011).txt",5553,0.0058,clean
18481,G016,Verbale Integrativo Accordo di rinnovo del CCNL Area Comunicazione 27 febbraio 2018,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Area Comunicazione - stesura sottoscritta il 18122018 (G016).txt,162076,0.0022,clean
8530,D290,"CONTO TERZISTI, A FACON: PMI, Cooperative","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CONTO TERZISTI, A FACON PMI, Cooperative (D290).txt",122868,0.0,clean
19215,C063,CCNL per i dipendenti addetti alle piccole e medie imprese metalmeccaniche e di installazione di impianti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti addetti alle piccole e medie imprese metalmeccaniche e di installazione di impianti (C063).txt,393478,0.0017,clean
18100,D121,CCNL 25 maggio 1961 da valere per gli appartenenti alle categorie speciali (intermedi) delle industria delle calzature,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CALZATURE Industrie (D121).txt,283052,0.0001,clean
6453,B122,PIASTRELLE E REFRATTARI: Industrie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 2212008 per le imprese dei settori CERAMICA e per i lavoratori dalle stesse dipendenti (B122).txt,3331,0.0063,clean
20664,V91A,Protocollo di adesione al CCNL per i dipendenti e i soci lavoratori delle Associazioni ed altre organizzazioni del terzo settore (cod. CNEL V91A) e di intesa in materia di relazioni industriali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti e i soci lavoratori delle Associazioni ed altre organizzazioni del terzo settore (V91A).txt,118006,0.001,clean
9250,S111,CCNL dei segretari comunali e provinciali per il biennio economico 2004-2005,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di accordo sull'interpretazione autentica dell'articolo 31 del CCNL dei segretari comunali e provinciali del 1652001 (S111).txt,6560,0.0063,clean
18694,J271,Accordo di rinnovo del CCNL 21 dicembre 2012 per i quadri direttivi e il personale delle aree professionali delle Banche di Credito Cooperativo - Casse Rurali ed Artigiane,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo del CCNL 11 giugno 2022 per i quadri direttivi e il personale delle aree professionali delle Banche di Credito Cooperativo - Casse  (J271).txt,60120,0.0056,clean
14401,H077,CCNL per i dipendenti dalle imprese ed enti di gestione di impianti sportivi ,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL degli impianti e delle attività sportive profit e no profit (H077).txt,181268,0.0005,clean
13934,G031,Verbale di accordo 13 luglio 2011 per il rinnovo della parte economica del contratto nazionale di lavoro giornalistico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Contratto nazionale di lavoro giornalistico (G031).txt,92925,0.0031,clean
3643,I361,FERROVIE: Addetti ai Servizi in appalto,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/FERROVIE Addetti ai Servizi in appalto (I361).txt,142023,0.0,clean
7852,H017,COMMERCIO E SERVIZI: Piccole Imprese,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/COMMERCIO E SERVIZI Piccole Imprese (H017).txt,56260,0.0156,clean
7921,G011,EDITORIA E GRAFICA: Industrie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL per i dipendenti delle aziende grafiche ed affini e delle aziende editoriali anche multimediali (G011).txt,106183,0.0018,clean
6889,H063,ALBERGHI: Dirigenti Catene Alberghiere,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ALBERGHI Dirigenti Catene Alberghiere (H063).txt,57619,0.0005,clean
17272,D011,CCNL 27 aprile 1965 per i lavoratori addetti all'industria delle confezioni in serie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 27 aprile 1965 per i lavoratori addetti all'industria delle confezioni in serie (D011).txt,251707,0.0091,clean
17660,K601,3° CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/2° CCNL del personale non dirigente della CONI SERVIZI SPA e delle Federazioni sportive nazionali (K601).txt,230315,0.0055,clean
1974,I411,MARITTIMI: Ufficiali Radiotelegrafisti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Ufficiali Radiotelegrafisti (I411).txt,6756,0.0,clean
8818,S713,ENAC (Ente Nazionale Aviazione Civile),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL successivo al ccnl per il personale non dirigente dell'ENAC quadriennio normativo 2002-2005 e biennio economico 2002-2003 (S713).txt,53858,0.0076,clean
20129,H526,"Accordo consensuale di disdetta dal CCNL per i dipendenti da aziende artigiane di parrucchieri, barbieri ed estetisti","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo consensuale di disdetta dal CCNL per i dipendenti da aziende artigiane di parrucchieri, barbieri ed estetisti (H526).txt",1603,0.0006,clean
17007,I391,Verbale di Accordo per il rinnovo dei CCNL del settore marittimo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il settore privato dell'industria armatoriale (I391).txt,1354369,0.0051,clean
9731,S511,CCNL per il personale non dirigente del comparto degli Enti Pubblici non Economici biennio economico 2008-2009,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL relativo al personale non dirigente del comparto ENTI PUBBLICI NON ECONOMICI per il quadriennio normativo 2006-2009 e biennio economico 2006-2007 (S511).txt,92344,0.0055,clean
20332,T27V,CCNL per i dipendenti delle strutture ed enti di formazione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle strutture ed enti di formazione (T27V).txt,227307,0.0023,clean
7063,H091,AGENTI DI COMMERCIO (Sett. Commercio),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Economico Collettivo per la disciplina del rapporto di Agenzia e rappresentanza commerciale del settore del commercio Testo Unico 16 febbraio  (H091).txt,79410,0.0012,clean
